from_date,title,count
1999-08-25,Senior Staff,17
1999-08-25,Staff,25
1999-08-25,Technique Leader,4
1999-08-26,Assistant Engineer,4
1999-08-26,Engineer,27
1999-08-26,Senior Engineer,25
1999-08-26,Senior Staff,13
1999-08-26,Staff,11
1999-08-26,Technique Leader,1
1999-08-27,Assistant Engineer,3
1999-08-27,Engineer,39
1999-08-27,Senior Engineer,16
1999-08-27,Senior Staff,32
1999-08-27,Staff,17
1999-08-27,Technique Leader,1
1999-08-28,Assistant Engineer,5
1999-08-28,Engineer,24
1999-08-28,Senior Engineer,31
1999-08-28,Senior Staff,16
1999-08-28,Staff,23
1999-08-28,Technique Leader,3
1999-08-29,Assistant Engineer,3
1999-08-29,Engineer,16
1999-08-29,Senior Engineer,34
1999-08-29,Senior Staff,22
1999-08-29,Staff,18
1999-08-29,Technique Leader,2
1999-08-30,Assistant Engineer,3
1999-08-30,Engineer,20
1999-08-30,Senior Engineer,28
1999-08-30,Senior Staff,21
1999-08-30,Staff,20
1999-08-31,Assistant Engineer,5
1999-08-31,Engineer,25
1999-08-31,Senior Engineer,22
1999-08-31,Senior Staff,25
1999-08-31,Staff,15
1999-08-31,Technique Leader,1
1999-09-01,Assistant Engineer,1
1999-09-01,Engineer,22
1999-09-01,Senior Engineer,28
1999-09-01,Senior Staff,20
1999-09-01,Staff,32
1999-09-01,Technique Leader,2
1999-09-02,Assistant Engineer,1
1999-09-02,Engineer,26
1999-09-02,Senior Engineer,24
1999-09-02,Senior Staff,21
1999-09-02,Staff,21
1999-09-02,Technique Leader,7
1999-09-03,Assistant Engineer,3
1999-09-03,Engineer,22
1999-09-03,Senior Engineer,24
1999-09-03,Senior Staff,27
1999-09-03,Staff,17
1999-09-03,Technique Leader,5
1999-09-04,Assistant Engineer,1
1999-09-04,Engineer,25
1999-09-04,Senior Engineer,21
1999-09-04,Senior Staff,23
1999-09-04,Staff,13
1999-09-04,Technique Leader,2
1999-09-05,Assistant Engineer,4
1999-09-05,Engineer,20
1999-09-05,Senior Engineer,27
1999-09-05,Senior Staff,20
1999-09-05,Staff,15
1999-09-05,Technique Leader,7
1999-09-06,Assistant Engineer,4
1999-09-06,Engineer,15
1999-09-06,Senior Engineer,29
1999-09-06,Senior Staff,18
1999-09-06,Staff,14
1999-09-06,Technique Leader,2
1999-09-07,Assistant Engineer,5
1999-09-07,Engineer,21
1999-09-07,Senior Engineer,30
1999-09-07,Senior Staff,12
1999-09-07,Staff,27
1999-09-07,Technique Leader,1
1999-09-08,Assistant Engineer,1
1999-09-08,Engineer,21
1999-09-08,Senior Engineer,25
1999-09-08,Senior Staff,17
1999-09-08,Staff,14
1999-09-08,Technique Leader,4
1999-09-09,Assistant Engineer,2
1999-09-09,Engineer,25
1999-09-09,Senior Engineer,29
1999-09-09,Senior Staff,17
1999-09-09,Staff,22
1999-09-09,Technique Leader,1
1999-09-10,Assistant Engineer,2
1999-09-10,Engineer,20
1999-09-10,Senior Engineer,29
1999-09-10,Senior Staff,23
1999-09-10,Staff,22
1999-09-10,Technique Leader,3
1999-09-11,Engineer,17
1999-09-11,Senior Engineer,24
1999-09-11,Senior Staff,19
1999-09-11,Staff,25
1999-09-11,Technique Leader,8
1999-09-12,Assistant Engineer,4
1999-09-12,Engineer,18
1999-09-12,Senior Engineer,32
1999-09-12,Senior Staff,20
1999-09-12,Staff,16
1999-09-13,Assistant Engineer,3
1999-09-13,Engineer,22
1999-09-13,Senior Engineer,27
1999-09-13,Senior Staff,20
1999-09-13,Staff,14
1999-09-13,Technique Leader,5
1999-09-14,Assistant Engineer,4
1999-09-14,Engineer,23
1999-09-14,Senior Engineer,18
1999-09-14,Senior Staff,25
1999-09-14,Staff,19
1999-09-14,Technique Leader,2
1999-09-15,Assistant Engineer,3
1999-09-15,Engineer,21
1999-09-15,Senior Engineer,19
1999-09-15,Senior Staff,21
1999-09-15,Staff,10
1999-09-15,Technique Leader,4
1999-09-16,Assistant Engineer,7
1999-09-16,Engineer,27
1999-09-16,Senior Engineer,24
1999-09-16,Senior Staff,19
1999-09-16,Staff,23
1999-09-16,Technique Leader,7
1999-09-17,Assistant Engineer,2
1999-09-17,Engineer,25
1999-09-17,Senior Engineer,26
1999-09-17,Senior Staff,16
1999-09-17,Staff,14
1999-09-17,Technique Leader,3
1999-09-18,Assistant Engineer,4
1999-09-18,Engineer,17
1999-09-18,Senior Engineer,17
1999-09-18,Senior Staff,23
1999-09-18,Staff,20
1999-09-18,Technique Leader,2
1999-09-19,Assistant Engineer,3
1999-09-19,Engineer,14
1999-09-19,Senior Engineer,32
1999-09-19,Senior Staff,17
1999-09-19,Staff,18
1999-09-19,Technique Leader,2
1999-09-20,Assistant Engineer,1
1999-09-20,Engineer,22
1999-09-20,Senior Engineer,32
1999-09-20,Senior Staff,19
1999-09-20,Staff,21
1999-09-20,Technique Leader,4
1999-09-21,Assistant Engineer,2
1999-09-21,Engineer,20
1999-09-21,Senior Engineer,24
1999-09-21,Senior Staff,13
1999-09-21,Staff,29
1999-09-21,Technique Leader,2
1999-09-22,Assistant Engineer,2
1999-09-22,Engineer,27
1999-09-22,Senior Engineer,27
1999-09-22,Senior Staff,17
1999-09-22,Staff,31
1999-09-22,Technique Leader,4
1999-09-23,Assistant Engineer,3
1999-09-23,Engineer,20
1999-09-23,Senior Engineer,20
1999-09-23,Senior Staff,27
1999-09-23,Staff,22
1999-09-23,Technique Leader,3
1999-09-24,Assistant Engineer,3
1999-09-24,Engineer,20
1999-09-24,Senior Engineer,18
1999-09-24,Senior Staff,19
1999-09-24,Staff,12
1999-09-24,Technique Leader,1
1999-09-25,Engineer,34
1999-09-25,Senior Engineer,25
1999-09-25,Senior Staff,24
1999-09-25,Staff,21
1999-09-25,Technique Leader,3
1999-09-26,Assistant Engineer,2
1999-09-26,Engineer,16
1999-09-26,Senior Engineer,24
1999-09-26,Senior Staff,20
1999-09-26,Staff,17
1999-09-26,Technique Leader,3
1999-09-27,Assistant Engineer,2
1999-09-27,Engineer,21
1999-09-27,Senior Engineer,23
1999-09-27,Senior Staff,21
1999-09-27,Staff,20
1999-09-27,Technique Leader,4
1999-09-28,Engineer,19
1999-09-28,Senior Engineer,24
1999-09-28,Senior Staff,21
1999-09-28,Staff,25
1999-09-28,Technique Leader,1
1999-09-29,Assistant Engineer,1
1999-09-29,Engineer,21
1999-09-29,Senior Engineer,29
1999-09-29,Senior Staff,22
1999-09-29,Staff,22
1999-09-29,Technique Leader,2
1999-09-30,Assistant Engineer,2
1999-09-30,Engineer,16
1999-09-30,Senior Engineer,24
1999-09-30,Senior Staff,16
1999-09-30,Staff,23
1999-09-30,Technique Leader,4
1999-10-01,Assistant Engineer,5
1999-10-01,Engineer,29
1999-10-01,Senior Engineer,23
1999-10-01,Senior Staff,16
1999-10-01,Staff,18
1999-10-01,Technique Leader,4
1999-10-02,Assistant Engineer,4
1999-10-02,Engineer,22
1999-10-02,Senior Engineer,24
1999-10-02,Senior Staff,25
1999-10-02,Staff,21
1999-10-02,Technique Leader,4
1999-10-03,Assistant Engineer,1
1999-10-03,Engineer,17
1999-10-03,Senior Engineer,29
1999-10-03,Senior Staff,20
1999-10-03,Staff,19
1999-10-04,Assistant Engineer,2
1999-10-04,Engineer,19
1999-10-04,Senior Engineer,28
1999-10-04,Senior Staff,14
1999-10-04,Staff,28
1999-10-04,Technique Leader,4
1999-10-05,Assistant Engineer,1
1999-10-05,Engineer,17
1999-10-05,Senior Engineer,26
1999-10-05,Senior Staff,27
1999-10-05,Staff,16
1999-10-05,Technique Leader,2
1999-10-06,Assistant Engineer,5
1999-10-06,Engineer,18
1999-10-06,Senior Engineer,18
1999-10-06,Senior Staff,17
1999-10-06,Staff,23
1999-10-06,Technique Leader,4
1999-10-07,Assistant Engineer,3
1999-10-07,Engineer,13
1999-10-07,Senior Engineer,24
1999-10-07,Senior Staff,22
1999-10-07,Staff,31
1999-10-07,Technique Leader,2
1999-10-08,Assistant Engineer,4
1999-10-08,Engineer,18
1999-10-08,Senior Engineer,25
1999-10-08,Senior Staff,24
1999-10-08,Staff,16
1999-10-09,Assistant Engineer,2
1999-10-09,Engineer,22
1999-10-09,Senior Engineer,34
1999-10-09,Senior Staff,12
1999-10-09,Staff,22
1999-10-09,Technique Leader,2
1999-10-10,Assistant Engineer,4
1999-10-10,Engineer,20
1999-10-10,Senior Engineer,23
1999-10-10,Senior Staff,18
1999-10-10,Staff,21
1999-10-10,Technique Leader,3
1999-10-11,Assistant Engineer,2
1999-10-11,Engineer,12
1999-10-11,Senior Engineer,24
1999-10-11,Senior Staff,16
1999-10-11,Staff,27
1999-10-11,Technique Leader,2
1999-10-12,Assistant Engineer,4
1999-10-12,Engineer,20
1999-10-12,Senior Engineer,18
1999-10-12,Senior Staff,19
1999-10-12,Staff,16
1999-10-12,Technique Leader,3
1999-10-13,Assistant Engineer,3
1999-10-13,Engineer,28
1999-10-13,Senior Engineer,31
1999-10-13,Senior Staff,22
1999-10-13,Staff,11
1999-10-13,Technique Leader,1
1999-10-14,Assistant Engineer,2
1999-10-14,Engineer,18
1999-10-14,Senior Engineer,26
1999-10-14,Senior Staff,16
1999-10-14,Staff,25
1999-10-14,Technique Leader,2
1999-10-15,Assistant Engineer,3
1999-10-15,Engineer,21
1999-10-15,Senior Engineer,20
1999-10-15,Senior Staff,25
1999-10-15,Staff,21
1999-10-15,Technique Leader,1
1999-10-16,Engineer,30
1999-10-16,Senior Engineer,23
1999-10-16,Senior Staff,15
1999-10-16,Staff,23
1999-10-16,Technique Leader,2
1999-10-17,Assistant Engineer,2
1999-10-17,Engineer,17
1999-10-17,Senior Engineer,23
1999-10-17,Senior Staff,24
1999-10-17,Staff,13
1999-10-17,Technique Leader,1
1999-10-18,Assistant Engineer,1
1999-10-18,Engineer,23
1999-10-18,Senior Engineer,29
1999-10-18,Senior Staff,28
1999-10-18,Staff,19
1999-10-18,Technique Leader,3
1999-10-19,Assistant Engineer,5
1999-10-19,Engineer,16
1999-10-19,Senior Engineer,29
1999-10-19,Senior Staff,19
1999-10-19,Staff,31
1999-10-19,Technique Leader,3
1999-10-20,Assistant Engineer,2
1999-10-20,Engineer,19
1999-10-20,Senior Engineer,21
1999-10-20,Senior Staff,20
1999-10-20,Staff,20
1999-10-20,Technique Leader,1
1999-10-21,Assistant Engineer,1
1999-10-21,Engineer,22
1999-10-21,Senior Engineer,24
1999-10-21,Senior Staff,19
1999-10-21,Staff,19
1999-10-21,Technique Leader,4
1999-10-22,Engineer,20
1999-10-22,Senior Engineer,22
1999-10-22,Senior Staff,20
1999-10-22,Staff,22
1999-10-23,Assistant Engineer,3
1999-10-23,Engineer,26
1999-10-23,Senior Engineer,24
1999-10-23,Senior Staff,13
1999-10-23,Staff,22
1999-10-23,Technique Leader,6
1999-10-24,Assistant Engineer,2
1999-10-24,Engineer,13
1999-10-24,Senior Engineer,18
1999-10-24,Senior Staff,22
1999-10-24,Staff,17
1999-10-24,Technique Leader,4
1999-10-25,Assistant Engineer,4
1999-10-25,Engineer,15
1999-10-25,Senior Engineer,19
1999-10-25,Senior Staff,24
1999-10-25,Staff,15
1999-10-25,Technique Leader,1
1999-10-26,Assistant Engineer,4
1999-10-26,Engineer,22
1999-10-26,Senior Engineer,29
1999-10-26,Senior Staff,18
1999-10-26,Staff,24
1999-10-26,Technique Leader,4
1999-10-27,Assistant Engineer,4
1999-10-27,Engineer,25
1999-10-27,Senior Engineer,22
1999-10-27,Senior Staff,28
1999-10-27,Staff,13
1999-10-28,Assistant Engineer,2
1999-10-28,Engineer,24
1999-10-28,Senior Engineer,24
1999-10-28,Senior Staff,12
1999-10-28,Staff,22
1999-10-28,Technique Leader,7
1999-10-29,Assistant Engineer,1
1999-10-29,Engineer,24
1999-10-29,Senior Engineer,22
1999-10-29,Senior Staff,24
1999-10-29,Staff,22
1999-10-29,Technique Leader,2
1999-10-30,Assistant Engineer,4
1999-10-30,Engineer,23
1999-10-30,Senior Engineer,26
1999-10-30,Senior Staff,13
1999-10-30,Staff,19
1999-10-30,Technique Leader,4
1999-10-31,Assistant Engineer,3
1999-10-31,Engineer,31
1999-10-31,Senior Engineer,17
1999-10-31,Senior Staff,16
1999-10-31,Staff,20
1999-11-01,Assistant Engineer,2
1999-11-01,Engineer,24
1999-11-01,Senior Engineer,28
1999-11-01,Senior Staff,17
1999-11-01,Staff,16
1999-11-01,Technique Leader,1
1999-11-02,Assistant Engineer,3
1999-11-02,Engineer,26
1999-11-02,Senior Engineer,19
1999-11-02,Senior Staff,25
1999-11-02,Staff,10
1999-11-03,Assistant Engineer,3
1999-11-03,Engineer,20
1999-11-03,Senior Engineer,20
1999-11-03,Senior Staff,19
1999-11-03,Staff,20
1999-11-03,Technique Leader,1
1999-11-04,Assistant Engineer,3
1999-11-04,Engineer,20
1999-11-04,Senior Engineer,24
1999-11-04,Senior Staff,22
1999-11-04,Staff,16
1999-11-04,Technique Leader,4
1999-11-05,Engineer,23
1999-11-05,Senior Engineer,22
1999-11-05,Senior Staff,17
1999-11-05,Staff,27
1999-11-05,Technique Leader,2
1999-11-06,Assistant Engineer,1
1999-11-06,Engineer,24
1999-11-06,Senior Engineer,21
1999-11-06,Senior Staff,21
1999-11-06,Staff,26
1999-11-06,Technique Leader,2
1999-11-07,Assistant Engineer,1
1999-11-07,Engineer,22
1999-11-07,Senior Engineer,25
1999-11-07,Senior Staff,8
1999-11-07,Staff,16
1999-11-07,Technique Leader,5
1999-11-08,Assistant Engineer,2
1999-11-08,Engineer,15
1999-11-08,Senior Engineer,21
1999-11-08,Senior Staff,26
1999-11-08,Staff,25
1999-11-08,Technique Leader,1
1999-11-09,Assistant Engineer,11
1999-11-09,Engineer,11
1999-11-09,Senior Engineer,29
1999-11-09,Senior Staff,20
1999-11-09,Staff,16
1999-11-10,Assistant Engineer,6
1999-11-10,Engineer,26
1999-11-10,Senior Engineer,15
1999-11-10,Senior Staff,20
1999-11-10,Staff,26
1999-11-10,Technique Leader,4
1999-11-11,Assistant Engineer,2
1999-11-11,Engineer,31
1999-11-11,Senior Engineer,23
1999-11-11,Senior Staff,21
1999-11-11,Staff,16
1999-11-11,Technique Leader,2
1999-11-12,Assistant Engineer,3
1999-11-12,Engineer,22
1999-11-12,Senior Engineer,27
1999-11-12,Senior Staff,27
1999-11-12,Staff,18
1999-11-12,Technique Leader,1
1999-11-13,Assistant Engineer,1
1999-11-13,Engineer,17
1999-11-13,Senior Engineer,18
1999-11-13,Senior Staff,28
1999-11-13,Staff,13
1999-11-13,Technique Leader,2
1999-11-14,Assistant Engineer,1
1999-11-14,Engineer,16
1999-11-14,Senior Engineer,32
1999-11-14,Senior Staff,20
1999-11-14,Staff,14
1999-11-14,Technique Leader,2
1999-11-15,Assistant Engineer,2
1999-11-15,Engineer,21
1999-11-15,Senior Engineer,20
1999-11-15,Senior Staff,20
1999-11-15,Staff,21
1999-11-16,Assistant Engineer,1
1999-11-16,Engineer,15
1999-11-16,Senior Engineer,24
1999-11-16,Senior Staff,24
1999-11-16,Staff,21
1999-11-16,Technique Leader,4
1999-11-17,Assistant Engineer,4
1999-11-17,Engineer,18
1999-11-17,Senior Engineer,21
1999-11-17,Senior Staff,20
1999-11-17,Staff,18
1999-11-17,Technique Leader,3
1999-11-18,Assistant Engineer,5
1999-11-18,Engineer,28
1999-11-18,Senior Engineer,18
1999-11-18,Senior Staff,20
1999-11-18,Staff,20
1999-11-18,Technique Leader,4
1999-11-19,Assistant Engineer,3
1999-11-19,Engineer,16
1999-11-19,Senior Engineer,25
1999-11-19,Senior Staff,21
1999-11-19,Staff,23
1999-11-19,Technique Leader,1
1999-11-20,Assistant Engineer,2
1999-11-20,Engineer,19
1999-11-20,Senior Engineer,22
1999-11-20,Senior Staff,29
1999-11-20,Staff,17
1999-11-20,Technique Leader,3
1999-11-21,Assistant Engineer,4
1999-11-21,Engineer,25
1999-11-21,Senior Engineer,20
1999-11-21,Senior Staff,29
1999-11-21,Staff,22
1999-11-21,Technique Leader,1
1999-11-22,Assistant Engineer,4
1999-11-22,Engineer,21
1999-11-22,Senior Engineer,21
1999-11-22,Senior Staff,22
1999-11-22,Staff,20
1999-11-22,Technique Leader,4
1999-11-23,Assistant Engineer,1
1999-11-23,Engineer,22
1999-11-23,Senior Engineer,23
1999-11-23,Senior Staff,18
1999-11-23,Staff,26
1999-11-23,Technique Leader,5
1999-11-24,Assistant Engineer,4
1999-11-24,Engineer,27
1999-11-24,Senior Engineer,25
1999-11-24,Senior Staff,25
1999-11-24,Staff,26
1999-11-24,Technique Leader,1
1999-11-25,Assistant Engineer,2
1999-11-25,Engineer,24
1999-11-25,Senior Engineer,30
1999-11-25,Senior Staff,22
1999-11-25,Staff,18
1999-11-25,Technique Leader,3
1999-11-26,Engineer,21
1999-11-26,Senior Engineer,22
1999-11-26,Senior Staff,21
1999-11-26,Staff,21
1999-11-26,Technique Leader,5
1999-11-27,Assistant Engineer,3
1999-11-27,Engineer,15
1999-11-27,Senior Engineer,29
1999-11-27,Senior Staff,27
1999-11-27,Staff,31
1999-11-27,Technique Leader,2
1999-11-28,Assistant Engineer,2
1999-11-28,Engineer,19
1999-11-28,Senior Engineer,21
1999-11-28,Senior Staff,22
1999-11-28,Staff,18
1999-11-28,Technique Leader,3
1999-11-29,Assistant Engineer,5
1999-11-29,Engineer,23
1999-11-29,Senior Engineer,24
1999-11-29,Senior Staff,25
1999-11-29,Staff,20
1999-11-29,Technique Leader,2
1999-11-30,Assistant Engineer,10
1999-11-30,Engineer,20
1999-11-30,Senior Engineer,26
1999-11-30,Senior Staff,20
1999-11-30,Staff,15
1999-11-30,Technique Leader,2
1999-12-01,Assistant Engineer,3
1999-12-01,Engineer,19
1999-12-01,Senior Engineer,14
1999-12-01,Senior Staff,21
1999-12-01,Staff,20
1999-12-01,Technique Leader,3
1999-12-02,Assistant Engineer,5
1999-12-02,Engineer,29
1999-12-02,Senior Engineer,25
1999-12-02,Senior Staff,19
1999-12-02,Staff,22
1999-12-02,Technique Leader,3
1999-12-03,Assistant Engineer,3
1999-12-03,Engineer,23
1999-12-03,Senior Engineer,22
1999-12-03,Senior Staff,18
1999-12-03,Staff,18
1999-12-03,Technique Leader,6
1999-12-04,Assistant Engineer,1
1999-12-04,Engineer,35
1999-12-04,Senior Engineer,37
1999-12-04,Senior Staff,27
1999-12-04,Staff,21
1999-12-04,Technique Leader,1
1999-12-05,Assistant Engineer,5
1999-12-05,Engineer,19
1999-12-05,Senior Engineer,30
1999-12-05,Senior Staff,22
1999-12-05,Staff,19
1999-12-05,Technique Leader,2
1999-12-06,Assistant Engineer,2
1999-12-06,Engineer,17
1999-12-06,Senior Engineer,20
1999-12-06,Senior Staff,17
1999-12-06,Staff,16
1999-12-06,Technique Leader,2
1999-12-07,Assistant Engineer,5
1999-12-07,Engineer,30
1999-12-07,Senior Engineer,16
1999-12-07,Senior Staff,19
1999-12-07,Staff,21
1999-12-07,Technique Leader,1
1999-12-08,Assistant Engineer,1
1999-12-08,Engineer,20
1999-12-08,Senior Engineer,26
1999-12-08,Senior Staff,20
1999-12-08,Staff,22
1999-12-08,Technique Leader,3
1999-12-09,Assistant Engineer,4
1999-12-09,Engineer,23
1999-12-09,Senior Engineer,16
1999-12-09,Senior Staff,23
1999-12-09,Staff,28
1999-12-09,Technique Leader,4
1999-12-10,Assistant Engineer,3
1999-12-10,Engineer,16
1999-12-10,Senior Engineer,24
1999-12-10,Senior Staff,20
1999-12-10,Staff,21
1999-12-10,Technique Leader,3
1999-12-11,Assistant Engineer,5
1999-12-11,Engineer,31
1999-12-11,Senior Engineer,22
1999-12-11,Senior Staff,24
1999-12-11,Staff,21
1999-12-12,Assistant Engineer,6
1999-12-12,Engineer,24
1999-12-12,Senior Engineer,28
1999-12-12,Senior Staff,21
1999-12-12,Staff,23
1999-12-13,Assistant Engineer,4
1999-12-13,Engineer,21
1999-12-13,Senior Engineer,18
1999-12-13,Senior Staff,20
1999-12-13,Staff,21
1999-12-13,Technique Leader,3
1999-12-14,Assistant Engineer,2
1999-12-14,Engineer,30
1999-12-14,Senior Engineer,22
1999-12-14,Senior Staff,23
1999-12-14,Staff,19
1999-12-14,Technique Leader,4
1999-12-15,Assistant Engineer,5
1999-12-15,Engineer,22
1999-12-15,Senior Engineer,27
1999-12-15,Senior Staff,26
1999-12-15,Staff,11
1999-12-15,Technique Leader,3
1999-12-16,Assistant Engineer,1
1999-12-16,Engineer,19
1999-12-16,Senior Engineer,16
1999-12-16,Senior Staff,16
1999-12-16,Staff,20
1999-12-16,Technique Leader,3
1999-12-17,Assistant Engineer,4
1999-12-17,Engineer,21
1999-12-17,Senior Engineer,18
1999-12-17,Senior Staff,19
1999-12-17,Staff,20
1999-12-17,Technique Leader,3
1999-12-18,Assistant Engineer,1
1999-12-18,Engineer,19
1999-12-18,Senior Engineer,21
1999-12-18,Senior Staff,23
1999-12-18,Staff,16
1999-12-18,Technique Leader,1
1999-12-19,Assistant Engineer,3
1999-12-19,Engineer,19
1999-12-19,Senior Engineer,21
1999-12-19,Senior Staff,23
1999-12-19,Staff,22
1999-12-19,Technique Leader,4
1999-12-20,Assistant Engineer,3
1999-12-20,Engineer,25
1999-12-20,Senior Engineer,27
1999-12-20,Senior Staff,20
1999-12-20,Staff,19
1999-12-20,Technique Leader,6
1999-12-21,Assistant Engineer,3
1999-12-21,Engineer,19
1999-12-21,Senior Engineer,14
1999-12-21,Senior Staff,28
1999-12-21,Staff,23
1999-12-21,Technique Leader,3
1999-12-22,Assistant Engineer,2
1999-12-22,Engineer,29
1999-12-22,Senior Engineer,25
1999-12-22,Senior Staff,27
1999-12-22,Staff,14
1999-12-22,Technique Leader,3
1999-12-23,Assistant Engineer,2
1999-12-23,Engineer,22
1999-12-23,Senior Engineer,26
1999-12-23,Senior Staff,14
1999-12-23,Staff,18
1999-12-23,Technique Leader,4
1999-12-24,Assistant Engineer,4
1999-12-24,Engineer,20
1999-12-24,Senior Engineer,23
1999-12-24,Senior Staff,22
1999-12-24,Staff,17
1999-12-24,Technique Leader,5
1999-12-25,Assistant Engineer,2
1999-12-25,Engineer,22
1999-12-25,Senior Engineer,21
1999-12-25,Senior Staff,27
1999-12-25,Staff,21
1999-12-25,Technique Leader,3
1999-12-26,Engineer,19
1999-12-26,Senior Engineer,25
1999-12-26,Senior Staff,24
1999-12-26,Staff,16
1999-12-26,Technique Leader,2
1999-12-27,Assistant Engineer,2
1999-12-27,Engineer,17
1999-12-27,Senior Engineer,20
1999-12-27,Senior Staff,22
1999-12-27,Staff,20
1999-12-27,Technique Leader,2
1999-12-28,Assistant Engineer,1
1999-12-28,Engineer,25
1999-12-28,Senior Engineer,16
1999-12-28,Senior Staff,18
1999-12-28,Staff,27
1999-12-29,Assistant Engineer,1
1999-12-29,Engineer,22
1999-12-29,Senior Engineer,27
1999-12-29,Senior Staff,13
1999-12-29,Staff,26
1999-12-29,Technique Leader,3
1999-12-30,Assistant Engineer,6
1999-12-30,Engineer,11
1999-12-30,Senior Engineer,22
1999-12-30,Senior Staff,31
1999-12-30,Staff,21
1999-12-31,Assistant Engineer,2
1999-12-31,Engineer,21
1999-12-31,Senior Engineer,22
1999-12-31,Senior Staff,16
1999-12-31,Staff,13
1999-12-31,Technique Leader,2
2000-01-01,Assistant Engineer,4
2000-01-01,Engineer,27
2000-01-01,Senior Engineer,21
2000-01-01,Senior Staff,13
2000-01-01,Staff,22
2000-01-01,Technique Leader,2
2000-01-02,Engineer,19
2000-01-02,Senior Engineer,26
2000-01-02,Senior Staff,15
2000-01-02,Staff,26
2000-01-02,Technique Leader,2
2000-01-03,Assistant Engineer,1
2000-01-03,Engineer,28
2000-01-03,Senior Engineer,25
2000-01-03,Senior Staff,21
2000-01-03,Staff,16
2000-01-03,Technique Leader,3
2000-01-04,Assistant Engineer,1
2000-01-04,Engineer,33
2000-01-04,Senior Engineer,20
2000-01-04,Senior Staff,24
2000-01-04,Staff,22
2000-01-04,Technique Leader,4
2000-01-05,Assistant Engineer,3
2000-01-05,Engineer,18
2000-01-05,Senior Engineer,24
2000-01-05,Senior Staff,21
2000-01-05,Staff,22
2000-01-05,Technique Leader,3
2000-01-06,Assistant Engineer,5
